ensembl_gene_id	go_id
ENSCABG00000000173	GO:0005720
ENSCABG00000000173	GO:0005721
ENSCABG00000000174	GO:0006695
ENSCABG00000000174	GO:0004631
ENSCABG00000000174	GO:0005737
ENSCABG00000000174	GO:0005524
ENSCABG00000000174	GO:0016126
ENSCABG00000000174	GO:0070723
ENSCABG00000000174	GO:0005777
ENSCABG00000000174	GO:0005829
ENSCABG00000000175	GO:0016021
ENSCABG00000000176	GO:0035556
ENSCABG00000000176	GO:0005515
ENSCABG00000000176	GO:0016055
ENSCABG00000000176	GO:0019899
ENSCABG00000000176	GO:0035176
ENSCABG00000000176	GO:2000300
ENSCABG00000000176	GO:0005886
ENSCABG00000000176	GO:0005737
ENSCABG00000000176	GO:0071340
ENSCABG00000000176	GO:0032436
ENSCABG00000000176	GO:0098978
ENSCABG00000000176	GO:0060070
ENSCABG00000000176	GO:0045202
ENSCABG00000000176	GO:0045893
ENSCABG00000000176	GO:0019901
ENSCABG00000000176	GO:0031410
ENSCABG00000000176	GO:0042802
ENSCABG00000000176	GO:0032091
ENSCABG00000000176	GO:0001505
ENSCABG00000000176	GO:0001932
ENSCABG00000000176	GO:0001933
ENSCABG00000000176	GO:0001934
ENSCABG00000000176	GO:0007269
ENSCABG00000000176	GO:0007409
ENSCABG00000000176	GO:0007411
ENSCABG00000000176	GO:0007528
ENSCABG00000000176	GO:0010976
ENSCABG00000000176	GO:0022007
ENSCABG00000000176	GO:0031122
ENSCABG00000000176	GO:0035372
ENSCABG00000000176	GO:0043113
ENSCABG00000000176	GO:0048668
ENSCABG00000000176	GO:0048675
ENSCABG00000000176	GO:0048813
ENSCABG00000000176	GO:0050808
ENSCABG00000000176	GO:0060029
ENSCABG00000000176	GO:0060071
ENSCABG00000000176	GO:0060134
ENSCABG00000000176	GO:0090103
ENSCABG00000000176	GO:0090179
ENSCABG00000000176	GO:0005109
ENSCABG00000000176	GO:0008013
ENSCABG00000000176	GO:0006366
ENSCABG00000000176	GO:0006469
ENSCABG00000000176	GO:0021915
ENSCABG00000000176	GO:0034504
ENSCABG00000000176	GO:0050821
ENSCABG00000000176	GO:0099054
ENSCABG00000000176	GO:0099173
ENSCABG00000000176	GO:1903827
ENSCABG00000000176	GO:0005829
ENSCABG00000000176	GO:0014069
ENSCABG00000000176	GO:0015630
ENSCABG00000000176	GO:0016328
ENSCABG00000000176	GO:0030136
ENSCABG00000000176	GO:0030424
ENSCABG00000000176	GO:0030426
ENSCABG00000000176	GO:0043005
ENSCABG00000000176	GO:0098685
ENSCABG00000000176	GO:0098793
ENSCABG00000000176	GO:1990909
ENSCABG00000000177	GO:0007218
ENSCABG00000000177	GO:0032277
ENSCABG00000000178	GO:0005515
ENSCABG00000000179	GO:0007218
ENSCABG00000000179	GO:0005886
ENSCABG00000000180	GO:0005509
ENSCABG00000000181	GO:0006616
ENSCABG00000000182	GO:0061631
ENSCABG00000000182	GO:0005634
ENSCABG00000000182	GO:0006511
ENSCABG00000000182	GO:0070534
ENSCABG00000000183	GO:0005813
ENSCABG00000000183	GO:0046548
ENSCABG00000000183	GO:0008017
ENSCABG00000000183	GO:0005829
ENSCABG00000000183	GO:0030054
ENSCABG00000000183	GO:0060271
ENSCABG00000000183	GO:0042803
ENSCABG00000000183	GO:0001578
ENSCABG00000000183	GO:0050908
ENSCABG00000000183	GO:1903564
ENSCABG00000000183	GO:0001917
ENSCABG00000000183	GO:0005874
ENSCABG00000000183	GO:0005929
ENSCABG00000000183	GO:0034451
ENSCABG00000000183	GO:0036064
ENSCABG00000000183	GO:0090543
ENSCABG00000000185	GO:0006616
ENSCABG00000000185	GO:0016021
ENSCABG00000000185	GO:0032964
ENSCABG00000000185	GO:0045048
ENSCABG00000000186	GO:0098609
ENSCABG00000000186	GO:0016020
ENSCABG00000000187	GO:0003676
ENSCABG00000000187	GO:0006355
ENSCABG00000000188	GO:0051015
ENSCABG00000000188	GO:0003779
ENSCABG00000000188	GO:0007010
ENSCABG00000000188	GO:0005829
ENSCABG00000000188	GO:0005886
ENSCABG00000000188	GO:0005634
ENSCABG00000000188	GO:0005737
ENSCABG00000000188	GO:0015629
ENSCABG00000000188	GO:0007519
ENSCABG00000000188	GO:0043034
ENSCABG00000000189	GO:0003824
ENSCABG00000000189	GO:0006396
ENSCABG00000000189	GO:0042254
ENSCABG00000000189	GO:0005730
ENSCABG00000000189	GO:0000447
ENSCABG00000000189	GO:0000480
ENSCABG00000000190	GO:0005886
ENSCABG00000000190	GO:0007155
ENSCABG00000000190	GO:0005509
ENSCABG00000000190	GO:0007156
ENSCABG00000000190	GO:0016020
ENSCABG00000000193	GO:0003723
ENSCABG00000000193	GO:0005829
ENSCABG00000000193	GO:0005730
ENSCABG00000000194	GO:0016791
ENSCABG00000000194	GO:0016311
ENSCABG00000000194	GO:0006470
ENSCABG00000000194	GO:0004725
ENSCABG00000000194	GO:0005515
ENSCABG00000000194	GO:0016477
ENSCABG00000000194	GO:0050839
ENSCABG00000000194	GO:0035335
ENSCABG00000000194	GO:0099560
ENSCABG00000000194	GO:1900121
ENSCABG00000000196	GO:0008289
ENSCABG00000000196	GO:0005504
ENSCABG00000000196	GO:0005654
ENSCABG00000000196	GO:0005829
ENSCABG00000000196	GO:0005737
ENSCABG00000000196	GO:0005634
ENSCABG00000000196	GO:0043066
ENSCABG00000000196	GO:0003682
ENSCABG00000000196	GO:0016209
ENSCABG00000000196	GO:0043154
ENSCABG00000000196	GO:0070301
ENSCABG00000000196	GO:0071456
ENSCABG00000000197	GO:0016021
ENSCABG00000000197	GO:0004930
ENSCABG00000000197	GO:0007186
ENSCABG00000000197	GO:0004984
ENSCABG00000000198	GO:0003676
ENSCABG00000000198	GO:0006355
ENSCABG00000000199	GO:0007127
ENSCABG00000000199	GO:0000502
ENSCABG00000000199	GO:0005838
ENSCABG00000000199	GO:0022624
ENSCABG00000000201	GO:0031625
ENSCABG00000000201	GO:0031398
ENSCABG00000000201	GO:0032436
ENSCABG00000000202	GO:0005096
ENSCABG00000000202	GO:0005515
ENSCABG00000000202	GO:0005654
ENSCABG00000000203	GO:0036459
ENSCABG00000000203	GO:0016579
ENSCABG00000000203	GO:0006511
ENSCABG00000000204	GO:0016758
ENSCABG00000000204	GO:0006506
ENSCABG00000000204	GO:0016021
ENSCABG00000000205	GO:0005524
ENSCABG00000000205	GO:0006468
ENSCABG00000000205	GO:0004672
ENSCABG00000000205	GO:0005654
ENSCABG00000000205	GO:0016604
ENSCABG00000000206	GO:0005737
ENSCABG00000000206	GO:0005634
ENSCABG00000000206	GO:0005730
ENSCABG00000000206	GO:0001525
ENSCABG00000000206	GO:0003309
ENSCABG00000000206	GO:0003310
ENSCABG00000000206	GO:0006582
ENSCABG00000000206	GO:0010468
ENSCABG00000000206	GO:0010498
ENSCABG00000000206	GO:0010629
ENSCABG00000000206	GO:0015031
ENSCABG00000000206	GO:0030163
ENSCABG00000000206	GO:0030198
ENSCABG00000000206	GO:0043534
ENSCABG00000000206	GO:0045602
ENSCABG00000000206	GO:0048069
ENSCABG00000000206	GO:0048593
ENSCABG00000000206	GO:0048877
ENSCABG00000000206	GO:0050679
ENSCABG00000000206	GO:0061072
ENSCABG00000000206	GO:0061073
ENSCABG00000000206	GO:0070243
ENSCABG00000000206	GO:0070244
ENSCABG00000000206	GO:1902072
ENSCABG00000000206	GO:1903827
ENSCABG00000000206	GO:2001233
ENSCABG00000000206	GO:0044877
ENSCABG00000000206	GO:0099175
ENSCABG00000000206	GO:0099576
ENSCABG00000000206	GO:0005654
ENSCABG00000000206	GO:0005929
ENSCABG00000000206	GO:0031462
ENSCABG00000000206	GO:0098978
ENSCABG00000000207	GO:0038023
ENSCABG00000000207	GO:0007399
ENSCABG00000000208	GO:0005525
ENSCABG00000000209	GO:0005634
ENSCABG00000000209	GO:0003682
ENSCABG00000000209	GO:0001822
ENSCABG00000000209	GO:0002088
ENSCABG00000000209	GO:0007286
ENSCABG00000000209	GO:0007289
ENSCABG00000000209	GO:0007420
ENSCABG00000000209	GO:0030879
ENSCABG00000000209	GO:0033599
ENSCABG00000000209	GO:0035563
ENSCABG00000000209	GO:0048589
ENSCABG00000000209	GO:0048856
ENSCABG00000000209	GO:0051569
ENSCABG00000000209	GO:0060021
ENSCABG00000000209	GO:0035034
ENSCABG00000000209	GO:0042393
ENSCABG00000000209	GO:0060070
ENSCABG00000000209	GO:1990907
ENSCABG00000000210	GO:0006260
ENSCABG00000000210	GO:0003697
ENSCABG00000000210	GO:0003682
ENSCABG00000000210	GO:0005739
ENSCABG00000000210	GO:0070584
ENSCABG00000000210	GO:0006268
ENSCABG00000000210	GO:0051096
ENSCABG00000000210	GO:0042645
ENSCABG00000000212	GO:0008270
ENSCABG00000000212	GO:0005515
ENSCABG00000000213	GO:0005840
ENSCABG00000000213	GO:0006412
ENSCABG00000000213	GO:0003735
ENSCABG00000000213	GO:0005730
ENSCABG00000000213	GO:0001223
ENSCABG00000000213	GO:0031625
ENSCABG00000000213	GO:1990948
ENSCABG00000000213	GO:0000122
ENSCABG00000000213	GO:0008284
ENSCABG00000000213	GO:0010628
ENSCABG00000000213	GO:0032986
ENSCABG00000000213	GO:0050821
ENSCABG00000000213	GO:0071157
ENSCABG00000000213	GO:0071158
ENSCABG00000000213	GO:0072717
ENSCABG00000000213	GO:1901798
ENSCABG00000000213	GO:1904667
ENSCABG00000000213	GO:2000059
ENSCABG00000000213	GO:0005654
ENSCABG00000000213	GO:0005737
ENSCABG00000000213	GO:0032991
ENSCABG00000000215	GO:0001525
ENSCABG00000000215	GO:0030971
ENSCABG00000000215	GO:0007165
ENSCABG00000000215	GO:0035556
ENSCABG00000000215	GO:0005515
ENSCABG00000000215	GO:0007507
ENSCABG00000000215	GO:0005886
ENSCABG00000000215	GO:0000187
ENSCABG00000000215	GO:0005159
ENSCABG00000000215	GO:0007173
ENSCABG00000000215	GO:0031532
ENSCABG00000000215	GO:0042127
ENSCABG00000000215	GO:0098609
ENSCABG00000000215	GO:0001784
ENSCABG00000000215	GO:0005158
ENSCABG00000000215	GO:0005168
ENSCABG00000000215	GO:0046875
ENSCABG00000000215	GO:0048408
ENSCABG00000000215	GO:0000165
ENSCABG00000000215	GO:0042742
ENSCABG00000000215	GO:0043066
ENSCABG00000000215	GO:0043410
ENSCABG00000000215	GO:0045892
ENSCABG00000000215	GO:0045893
ENSCABG00000000215	GO:0070374
ENSCABG00000000215	GO:0071363
ENSCABG00000000216	GO:0005515
ENSCABG00000000217	GO:0070498
ENSCABG00000000217	GO:0007249
ENSCABG00000000217	GO:0002755
ENSCABG00000000217	GO:0001959
ENSCABG00000000217	GO:0007165
ENSCABG00000000217	GO:0005524
ENSCABG00000000217	GO:0006468
ENSCABG00000000217	GO:0004672
ENSCABG00000000217	GO:0006954
ENSCABG00000000217	GO:0005515
ENSCABG00000000217	GO:0042803
ENSCABG00000000217	GO:0031663
ENSCABG00000000217	GO:0043433
ENSCABG00000000217	GO:0051092
ENSCABG00000000217	GO:0046982
ENSCABG00000000217	GO:0032088
ENSCABG00000000217	GO:0070555
ENSCABG00000000218	GO:0008237
ENSCABG00000000218	GO:0004222
ENSCABG00000000218	GO:0006508
ENSCABG00000000218	GO:0008233
ENSCABG00000000219	GO:0005813
ENSCABG00000000222	GO:0035556
ENSCABG00000000222	GO:0020037
ENSCABG00000000222	GO:0016849
ENSCABG00000000222	GO:0009190
ENSCABG00000000222	GO:0004383
ENSCABG00000000222	GO:0006182
ENSCABG00000000223	GO:0016787
ENSCABG00000000223	GO:0030515
ENSCABG00000000225	GO:0005737
ENSCABG00000000226	GO:0048786
ENSCABG00000000226	GO:0098978
ENSCABG00000000226	GO:0098882
ENSCABG00000000226	GO:0016082
ENSCABG00000000226	GO:0045202
ENSCABG00000000226	GO:0098831
ENSCABG00000000226	GO:0098982
ENSCABG00000000227	GO:0006334
ENSCABG00000000227	GO:0000786
ENSCABG00000000227	GO:0005634
ENSCABG00000000227	GO:0003677
ENSCABG00000000231	GO:0032465
ENSCABG00000000231	GO:0006897
ENSCABG00000000231	GO:0006914
ENSCABG00000000232	GO:0016538
ENSCABG00000000233	GO:0016021
ENSCABG00000000233	GO:0004930
ENSCABG00000000233	GO:0007186
ENSCABG00000000234	GO:0016888
ENSCABG00000000234	GO:0016788
ENSCABG00000000235	GO:0017136
ENSCABG00000000235	GO:0070403
ENSCABG00000000235	GO:0008270
ENSCABG00000000235	GO:0016020
ENSCABG00000000235	GO:0032991
ENSCABG00000000235	GO:0005739
ENSCABG00000000235	GO:0006476
ENSCABG00000000235	GO:2000757
ENSCABG00000000235	GO:0034979
ENSCABG00000000235	GO:0043565
ENSCABG00000000235	GO:0009060
ENSCABG00000000235	GO:0034983
ENSCABG00000000235	GO:1901671
ENSCABG00000000235	GO:1902553
ENSCABG00000000235	GO:1903109
ENSCABG00000000235	GO:2000304
ENSCABG00000000235	GO:0005743
ENSCABG00000000235	GO:0005759
ENSCABG00000000236	GO:0005515
ENSCABG00000000236	GO:0007507
ENSCABG00000000236	GO:0005737
ENSCABG00000000236	GO:0005634
ENSCABG00000000236	GO:0006338
ENSCABG00000000236	GO:0035914
ENSCABG00000000236	GO:0045892
ENSCABG00000000236	GO:0003714
ENSCABG00000000236	GO:0010831
ENSCABG00000000236	GO:0045663
ENSCABG00000000237	GO:0007018
ENSCABG00000000237	GO:0003777
ENSCABG00000000238	GO:0005509
ENSCABG00000000238	GO:0055114
ENSCABG00000000238	GO:0016491
ENSCABG00000000238	GO:0004368
ENSCABG00000000238	GO:0006072
ENSCABG00000000238	GO:0009331
ENSCABG00000000238	GO:0043010
ENSCABG00000000238	GO:0035264
ENSCABG00000000238	GO:0006094
ENSCABG00000000241	GO:1901031
ENSCABG00000000241	GO:0005634
ENSCABG00000000242	GO:0006334
ENSCABG00000000242	GO:0000786
ENSCABG00000000242	GO:0005634
ENSCABG00000000242	GO:0003677
ENSCABG00000000243	GO:0045944
ENSCABG00000000243	GO:0030968
ENSCABG00000000243	GO:0035497
ENSCABG00000000243	GO:0003700
ENSCABG00000000244	GO:0006747
ENSCABG00000000244	GO:0003919
ENSCABG00000000244	GO:0003824
ENSCABG00000000244	GO:0005829
ENSCABG00000000244	GO:0005886
ENSCABG00000000245	GO:0005515
ENSCABG00000000246	GO:0005856
ENSCABG00000000246	GO:0030036
ENSCABG00000000246	GO:0003779
ENSCABG00000000247	GO:0051014
ENSCABG00000000247	GO:0051015
ENSCABG00000000247	GO:0005509
ENSCABG00000000247	GO:0005886
ENSCABG00000000247	GO:0043065
ENSCABG00000000247	GO:0008285
ENSCABG00000000247	GO:0042989
ENSCABG00000000247	GO:0045654
ENSCABG00000000247	GO:0051127
ENSCABG00000000247	GO:0051693
ENSCABG00000000250	GO:0005634
ENSCABG00000000250	GO:0003700
ENSCABG00000000250	GO:0006355
ENSCABG00000000250	GO:0043565
ENSCABG00000000250	GO:0005654
ENSCABG00000000250	GO:0005829
ENSCABG00000000250	GO:0005886
ENSCABG00000000250	GO:0000978
ENSCABG00000000250	GO:0001227
ENSCABG00000000250	GO:0019904
ENSCABG00000000250	GO:0000122
ENSCABG00000000250	GO:0045893
ENSCABG00000000251	GO:0016608
ENSCABG00000000251	GO:0005179
ENSCABG00000000251	GO:0005576
ENSCABG00000000251	GO:0046676
ENSCABG00000000251	GO:0005737
ENSCABG00000000251	GO:0043066
ENSCABG00000000251	GO:0000187
ENSCABG00000000251	GO:0016358
ENSCABG00000000251	GO:0032100
ENSCABG00000000251	GO:0040013
ENSCABG00000000251	GO:0051965
ENSCABG00000000251	GO:0060079
ENSCABG00000000251	GO:0030296
ENSCABG00000000251	GO:0001937
ENSCABG00000000251	GO:0008154
ENSCABG00000000251	GO:0009725
ENSCABG00000000251	GO:0032691
ENSCABG00000000251	GO:0042127
ENSCABG00000000251	GO:0042322
ENSCABG00000000251	GO:0042536
ENSCABG00000000251	GO:0043627
ENSCABG00000000251	GO:0045409
ENSCABG00000000251	GO:0046010
ENSCABG00000000251	GO:0046697
ENSCABG00000000251	GO:0050728
ENSCABG00000000251	GO:0051461
ENSCABG00000000251	GO:0051464
ENSCABG00000000251	GO:0060124
ENSCABG00000000251	GO:0120162
ENSCABG00000000251	GO:0005615
ENSCABG00000000251	GO:0030424
ENSCABG00000000252	GO:0007275
ENSCABG00000000253	GO:0007131
ENSCABG00000000253	GO:0007283
ENSCABG00000000254	GO:0005524
ENSCABG00000000254	GO:0006468
ENSCABG00000000254	GO:0004672
ENSCABG00000000256	GO:0000786
ENSCABG00000000256	GO:0046982
ENSCABG00000000256	GO:0003677
ENSCABG00000000257	GO:0005739
ENSCABG00000000257	GO:0000977
ENSCABG00000000257	GO:0001228
ENSCABG00000000257	GO:0045944
ENSCABG00000000259	GO:0019903
ENSCABG00000000259	GO:0043666
ENSCABG00000000259	GO:0005829
ENSCABG00000000259	GO:0017048
ENSCABG00000000260	GO:0016192
ENSCABG00000000260	GO:0016021
ENSCABG00000000260	GO:0043231
ENSCABG00000000260	GO:0005886
ENSCABG00000000260	GO:0005737
ENSCABG00000000260	GO:0006906
ENSCABG00000000260	GO:0008333
ENSCABG00000000260	GO:0043308
ENSCABG00000000260	GO:0043312
ENSCABG00000000260	GO:0043320
ENSCABG00000000260	GO:1903595
ENSCABG00000000260	GO:0005802
ENSCABG00000000260	GO:0016020
ENSCABG00000000260	GO:0030027
ENSCABG00000000260	GO:0030141
ENSCABG00000000260	GO:0030667
ENSCABG00000000260	GO:0031091
ENSCABG00000000260	GO:0031143
ENSCABG00000000260	GO:0031201
ENSCABG00000000260	GO:0035577
ENSCABG00000000262	GO:0045429
ENSCABG00000000262	GO:0006527
ENSCABG00000000262	GO:0000052
ENSCABG00000000262	GO:0016403
ENSCABG00000000262	GO:0003073
ENSCABG00000000262	GO:0008285
ENSCABG00000000262	GO:0043116
ENSCABG00000000262	GO:1900038
ENSCABG00000000265	GO:0005515
ENSCABG00000000265	GO:0052689
ENSCABG00000000265	GO:0006629
ENSCABG00000000265	GO:0004806
ENSCABG00000000266	GO:0005667
ENSCABG00000000266	GO:0007179
ENSCABG00000000266	GO:0005515
ENSCABG00000000266	GO:0003700
ENSCABG00000000266	GO:0006355
ENSCABG00000000267	GO:0008270
ENSCABG00000000267	GO:0005515
ENSCABG00000000269	GO:0008270
ENSCABG00000000269	GO:0003676
ENSCABG00000000269	GO:0003700
ENSCABG00000000269	GO:0006355
ENSCABG00000000270	GO:0006281
ENSCABG00000000270	GO:0004518
ENSCABG00000000271	GO:0038023
ENSCABG00000000271	GO:0007155
ENSCABG00000000271	GO:0007160
ENSCABG00000000271	GO:0007229
ENSCABG00000000271	GO:0008305
ENSCABG00000000271	GO:1990430
ENSCABG00000000271	GO:0001570
ENSCABG00000000271	GO:0010628
ENSCABG00000000271	GO:0010629
ENSCABG00000000271	GO:0045766
ENSCABG00000000271	GO:0051216
ENSCABG00000000271	GO:0009986
ENSCABG00000000271	GO:0034686
ENSCABG00000000274	GO:0005751
ENSCABG00000000274	GO:0005739
ENSCABG00000000274	GO:0033617
ENSCABG00000000274	GO:0070131
ENSCABG00000000274	GO:0031305
ENSCABG00000000276	GO:0005525
ENSCABG00000000276	GO:0005654
ENSCABG00000000276	GO:0005829
ENSCABG00000000276	GO:0005886
ENSCABG00000000276	GO:0005634
ENSCABG00000000276	GO:0005730
ENSCABG00000000277	GO:0045216
ENSCABG00000000278	GO:0005634
ENSCABG00000000278	GO:0003700
ENSCABG00000000278	GO:0006355
ENSCABG00000000278	GO:0003677
ENSCABG00000000278	GO:0045944
ENSCABG00000000278	GO:0001228
ENSCABG00000000278	GO:0000978
ENSCABG00000000278	GO:0006357
ENSCABG00000000278	GO:0007379
ENSCABG00000000278	GO:0007585
ENSCABG00000000278	GO:0021571
ENSCABG00000000278	GO:0021572
ENSCABG00000000278	GO:0033077
ENSCABG00000000278	GO:0035284
ENSCABG00000000278	GO:0042472
ENSCABG00000000278	GO:0048538
ENSCABG00000000278	GO:0008134
ENSCABG00000000278	GO:0021599
ENSCABG00000000278	GO:0045647
ENSCABG00000000278	GO:0045671
ENSCABG00000000278	GO:0005667
ENSCABG00000000279	GO:1904263
ENSCABG00000000279	GO:0090114
ENSCABG00000000279	GO:0005198
ENSCABG00000000279	GO:0016192
ENSCABG00000000279	GO:0005515
ENSCABG00000000279	GO:0030127
ENSCABG00000000279	GO:0005654
ENSCABG00000000279	GO:0043231
ENSCABG00000000279	GO:0042802
ENSCABG00000000279	GO:0005765
ENSCABG00000000279	GO:0000776
ENSCABG00000000279	GO:0032008
ENSCABG00000000279	GO:0032527
ENSCABG00000000279	GO:0090110
ENSCABG00000000279	GO:0005635
ENSCABG00000000279	GO:0031080
ENSCABG00000000279	GO:0061700
ENSCABG00000000280	GO:0046872
ENSCABG00000000280	GO:0003723
ENSCABG00000000280	GO:0003676
ENSCABG00000000280	GO:0004540
ENSCABG00000000281	GO:0055085
ENSCABG00000000281	GO:0005887
ENSCABG00000000281	GO:0015349
ENSCABG00000000281	GO:0070327
ENSCABG00000000281	GO:0005886
ENSCABG00000000282	GO:0016021
ENSCABG00000000282	GO:0015293
ENSCABG00000000282	GO:0008643
ENSCABG00000000283	GO:0005515
ENSCABG00000000285	GO:0004888
ENSCABG00000000285	GO:0016021
ENSCABG00000000285	GO:0004930
ENSCABG00000000285	GO:0007186
ENSCABG00000000285	GO:0007154
ENSCABG00000000285	GO:0007166
ENSCABG00000000285	GO:0007194
ENSCABG00000000285	GO:0043235
ENSCABG00000000285	GO:0005737
ENSCABG00000000285	GO:0005509
ENSCABG00000000285	GO:0007605
ENSCABG00000000285	GO:0045494
ENSCABG00000000285	GO:0048496
ENSCABG00000000285	GO:0050877
ENSCABG00000000285	GO:0050953
ENSCABG00000000285	GO:0009986
ENSCABG00000000287	GO:0006334
ENSCABG00000000287	GO:0000786
ENSCABG00000000287	GO:0005634
ENSCABG00000000287	GO:0003677
ENSCABG00000000289	GO:0042981
ENSCABG00000000289	GO:0006915
ENSCABG00000000289	GO:0051092
ENSCABG00000000291	GO:0001525
ENSCABG00000000291	GO:0016020
ENSCABG00000000291	GO:0005021
ENSCABG00000000291	GO:0017154
ENSCABG00000000291	GO:0007411
ENSCABG00000000291	GO:0038084
ENSCABG00000000291	GO:0019838
ENSCABG00000000291	GO:0009887
ENSCABG00000000291	GO:0035767
ENSCABG00000000291	GO:0048010
ENSCABG00000000291	GO:0071526
ENSCABG00000000291	GO:0005886
ENSCABG00000000291	GO:0005096
ENSCABG00000000291	GO:0038085
ENSCABG00000000291	GO:0006930
ENSCABG00000000291	GO:0007229
ENSCABG00000000291	GO:0010595
ENSCABG00000000291	GO:0031532
ENSCABG00000000291	GO:0032489
ENSCABG00000000291	GO:0034446
ENSCABG00000000291	GO:0035729
ENSCABG00000000291	GO:0038189
ENSCABG00000000291	GO:0038190
ENSCABG00000000291	GO:0042327
ENSCABG00000000291	GO:0043542
ENSCABG00000000291	GO:0048008
ENSCABG00000000291	GO:0048012
ENSCABG00000000291	GO:0050731
ENSCABG00000000291	GO:0051491
ENSCABG00000000291	GO:0051496
ENSCABG00000000291	GO:0051894
ENSCABG00000000291	GO:1900026
ENSCABG00000000291	GO:2000251
ENSCABG00000000291	GO:0005829
ENSCABG00000000291	GO:0005925
ENSCABG00000000293	GO:0008270
ENSCABG00000000293	GO:0055114
ENSCABG00000000293	GO:0016491
ENSCABG00000000293	GO:0003730
ENSCABG00000000293	GO:0005829
ENSCABG00000000293	GO:0003960
ENSCABG00000000293	GO:0070402
ENSCABG00000000293	GO:0042178
ENSCABG00000000293	GO:0051289
ENSCABG00000000294	GO:0101006
ENSCABG00000000294	GO:0035971
ENSCABG00000000294	GO:0005829
ENSCABG00000000294	GO:0019855
ENSCABG00000000294	GO:0044325
ENSCABG00000000294	GO:0006470
ENSCABG00000000294	GO:0050860
ENSCABG00000000294	GO:0051350
ENSCABG00000000294	GO:2000147
ENSCABG00000000294	GO:2000249
ENSCABG00000000294	GO:2000984
ENSCABG00000000295	GO:0016779
ENSCABG00000000295	GO:0009058
ENSCABG00000000295	GO:0016740
ENSCABG00000000296	GO:0016021
ENSCABG00000000296	GO:0007186
ENSCABG00000000296	GO:0004984
ENSCABG00000000297	GO:0005509
ENSCABG00000000297	GO:0005813
ENSCABG00000000297	GO:0000922
ENSCABG00000000297	GO:0072686
ENSCABG00000000297	GO:0043014
ENSCABG00000000297	GO:0000281
ENSCABG00000000297	GO:0007052
ENSCABG00000000297	GO:0021795
ENSCABG00000000297	GO:0051302
ENSCABG00000000298	GO:0016021
ENSCABG00000000298	GO:0004930
ENSCABG00000000298	GO:0007186
ENSCABG00000000298	GO:0004984
ENSCABG00000000299	GO:0005654
ENSCABG00000000300	GO:0005524
ENSCABG00000000300	GO:0006468
ENSCABG00000000300	GO:0004672
ENSCABG00000000300	GO:0004674
ENSCABG00000000300	GO:0005737
ENSCABG00000000300	GO:0006821
ENSCABG00000000300	GO:0008104
ENSCABG00000000300	GO:0090188
ENSCABG00000000300	GO:0019869
ENSCABG00000000300	GO:0006811
ENSCABG00000000300	GO:0050794
ENSCABG00000000300	GO:0050801
ENSCABG00000000300	GO:0070294
ENSCABG00000000300	GO:0072156
ENSCABG00000000300	GO:0005923
ENSCABG00000000301	GO:0016021
ENSCABG00000000302	GO:0005515
ENSCABG00000000303	GO:0006508
ENSCABG00000000303	GO:0008234
ENSCABG00000000304	GO:0005737
ENSCABG00000000304	GO:0016787
ENSCABG00000000304	GO:0005524
ENSCABG00000000304	GO:0030163
ENSCABG00000000304	GO:0042802
ENSCABG00000000304	GO:0000502
ENSCABG00000000304	GO:0043921
ENSCABG00000000304	GO:0045944
ENSCABG00000000304	GO:0005634
ENSCABG00000000305	GO:0007165
ENSCABG00000000306	GO:0005737
ENSCABG00000000307	GO:0016020
ENSCABG00000000307	GO:0005515
ENSCABG00000000308	GO:0016791
ENSCABG00000000308	GO:0016311
ENSCABG00000000308	GO:0006470
ENSCABG00000000308	GO:0004725
